"id:ID",":LABEL","caption","name","country","legalForm","status","address","alephUrl","bvdId","classification","mainCountry","dunsCode","description","dissolutionDate","email","icijId","idNumber","innCode","incorporationDate","jurisdiction","keywords","modifiedAt","notes","okpoCode","opencorporatesUrl","alias","phone","previousName","program","publisher","publisherUrl","registrationNumber","retrievedAt","swiftBic","sector","sourceUrl","summary","taxNumber","taxStatus","topics","vatCode","weakAlias","website","wikidataId","wikipediaUrl"
"entity:80ca598a9d6b2d800a5aea064faf58e9cf934b96","Organization;LegalEntity;Thing","Schulerhalterverein Sacre Coeur Graz","Schulerhalterverein Sacre Coeur Graz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:80d503588820831527a34906254b45690f72e659","Organization;LegalEntity;Thing","Brauchtumserhalt Zell im Zillertal","Brauchtumserhalt Zell im Zillertal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:81163c6373f3e3882a9511d03a13d8fa6f3dee51","Organization;LegalEntity;Thing","Bregenzer Segel-Club","Bregenzer Segel-Club","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:811eff3b16688b0371dfd178d96f293a2a3d5695","Organization;LegalEntity;Thing","Soziales Hilfswerk Landesverband Burgenland","Soziales Hilfswerk Landesverband Burgenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:812eea039210d1f133e7923afc7b97d4c7827f58","Organization;LegalEntity;Thing","Union Salzburg Leichtathletik (USLA)","Union Salzburg Leichtathletik (USLA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.us-la.net/","",""
"entity:814842b8d116903d63d60511a0d3aafbff02310b","Organization;LegalEntity;Thing","Volkshilfe Bezirksverein Judenburg","Volkshilfe Bezirksverein Judenburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:8186bea18544c6ee8cc11d032ecbdea22aad0623","Organization;LegalEntity;Thing","Wiener Sportalternative (WSA)","Wiener Sportalternative (WSA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://sportalternative.wordpress.com/","",""
"entity:818aad0cca19a246e16b9748fdba7414a923bca6","Organization;LegalEntity;Thing","Bgm Helmut Kopp Unterstützungsverein - Telfer helfen Telfern","Bgm Helmut Kopp Unterstützungsverein - Telfer helfen Telfern","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://telferhelfentelfern.at/","",""
"entity:81e05205d9666ce4bc348bd2a943bc0eae61cd77","Organization;LegalEntity;Thing","Museum der Moderne am Mönchsberg","Museum der Moderne am Mönchsberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:821578ecb49887adc3930c3ecc968e5b91ff54c1","Organization;LegalEntity;Thing","Verband Niederösterreichischer Volkshochschulen","Verband Niederösterreichischer Volkshochschulen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:8235e5a08f63a3bd758abbfa3d41e82ece95d21c","Organization;LegalEntity;Thing","Österreichischer Kameradschaftsbund Landesverband Salzburger, Kameradschaft Wald im Pinzgau","Österreichischer Kameradschaftsbund Landesverband Salzburger, Kameradschaft Wald im Pinzgau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.okb.at/s/ksch-wald-pinzgau/","",""
"entity:8238f1d97aed12a15178e8fe4a21510d94c64b46","Organization;LegalEntity;Thing","OÖ. Jugendcenter - Unterstützungsverein (JCUV)","OÖ. Jugendcenter - Unterstützungsverein (JCUV)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.jcuv.at/","",""
"entity:825304db4bace1ae972b56d35398b3104b677ae3","Organization;LegalEntity;Thing","mobiCura - Mobile Pflege & Betreuung - Ein Verein der Sozialhilfe Kärntner Frauen","mobiCura - Mobile Pflege & Betreuung - Ein Verein der Sozialhilfe Kärntner Frauen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.mobicura.at/","",""
"entity:826374a44342e76ef895471cf63e23dd0aa39bf3","Organization;LegalEntity;Thing","Brücken bauen - Special Olympics Sommerspiele Vöcklabruck 2018","Brücken bauen - Special Olympics Sommerspiele Vöcklabruck 2018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:826739850943da1d1322f7c1663fb617db49005e","Organization;LegalEntity;Thing","Freizeitclub Ebbs","Freizeitclub Ebbs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.facebook.com/fcebbs","",""
"entity:827ac96427d4473486e30ef00f1c5070b0796790","Organization;LegalEntity;Thing","Ich schaff das - Gratisnachhilfe in Niederösterreich","Ich schaff das - Gratisnachhilfe in Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:8291fc8071d06f83d73206451e2b9a4fd9fce046","Organization;LegalEntity;Thing","Kärntner Caritasverband für Wohlfahrtspflege und Fürsorge (Caritas Kärnten)","Kärntner Caritasverband für Wohlfahrtspflege und Fürsorge (Caritas Kärnten)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:82dcfaef4ae6fdb8cbb01cac15227b04813be61f","Organization;LegalEntity;Thing","LEADER-Region Niederösterreich Süd - Verein zur Förderung der regionalen Entwicklung","LEADER-Region Niederösterreich Süd - Verein zur Förderung der regionalen Entwicklung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.leader-noe-sued.at/","",""
"entity:8330c03c140c254154bceb6412a11c0f00f7b893","Organization;LegalEntity;Thing","Krisenberatung Osttirol","Krisenberatung Osttirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:834ce96533ff1606412039c834e585cd2b1b220a","Organization;LegalEntity;Thing","Verband Wiener Volksbildung","Verband Wiener Volksbildung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:8363133092969c00c0d5bdb6ae90c5f4b4e42a57","Organization;LegalEntity;Thing","Academia Superior Gesellschaft für Zukunftsforschung","Academia Superior Gesellschaft für Zukunftsforschung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.academia-superior.at/","",""
"entity:83e217cc2a02be1c51da4c34ad116ca1ff6685f0","Organization;LegalEntity;Thing","SPORTPOOL WIEN - VEREIN ZUR FÖRDERUNG DES NACHWUCHS- UND LEISTUNGSSPORTS IN WIEN","SPORTPOOL WIEN - VEREIN ZUR FÖRDERUNG DES NACHWUCHS- UND LEISTUNGSSPORTS IN WIEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.sportpoolwien.at/","",""
"entity:83fcd80a98c53cf78738639860c343d338686872","Organization;LegalEntity;Thing","Kultur- und Sportverein im 3.","Kultur- und Sportverein im 3.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:8401a659658777772bdc118be47cef5cea70fcdd","Organization;LegalEntity;Thing","Grafendorfer - Gundersheimer Sportklub (GSK)","Grafendorfer - Gundersheimer Sportklub (GSK)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:8404de1b5510b530049dadbf7f5909736e685976","Organization;LegalEntity;Thing","Österreichisch - Türkische Zusammenarbeit","Österreichisch - Türkische Zusammenarbeit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.oetz.org/","",""
"entity:840f41832080a211441bc2ac3cbedb504b25f5b1","Organization;LegalEntity;Thing","Zukunft Innenstadt Jennersdorf","Zukunft Innenstadt Jennersdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:846060c6021265a65189d09838e7878519e39ee1","Organization;LegalEntity;Thing","Panna-KO Austria - Straßenfußball in der Arena","Panna-KO Austria - Straßenfußball in der Arena","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.panna-ko.org/","",""
"entity:8489637530be99ec760df38b8d490a0cbd51bb99","Organization;LegalEntity;Thing","FC Landl","FC Landl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://vereine.oefb.at/FCLandl/News/","",""
"entity:84ce6d95f1dee5a6ed76d1021b0c911f99d3320c","Organization;LegalEntity;Thing","Verein zur Förderung des lebensbegleitenden Lernens, Association for the Promotion of Lifelong Learning","Verein zur Förderung des lebensbegleitenden Lernens, Association for the Promotion of Lifelong Learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:84e44559d80e8b46cbd78ad2f0849628fa17e572","Organization;LegalEntity;Thing","Österreichische Kinderwelt","Österreichische Kinderwelt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://kinderwelt.at/","",""
"entity:8507bea860819f7c22cd81f8546bf041dd6847cb","Organization;LegalEntity;Thing","Freunde des Zentrums für interkulturelle Begegnung und Verständigung der Jüdischen Gemeinde Baden bei Wien","Freunde des Zentrums für interkulturelle Begegnung und Verständigung der Jüdischen Gemeinde Baden bei Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.zib.or.at/","",""
"entity:850f9460cea2154744dda2bc094ebdc8b374c648","Organization;LegalEntity;Thing","Landesschwimmverband Wien","Landesschwimmverband Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.wlsv.at/index.php?do=news&m=0","",""
"entity:85269a7a3b7b1f70630920b7a7796274b6f3edc7","Organization;LegalEntity;Thing","Sportverein Schwarz-Weiß Raaba-Grambach","Sportverein Schwarz-Weiß Raaba-Grambach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://vereine.fussballoesterreich.at/SvSwTechnoparkRaabaGRAMBACH/News/","",""
"entity:85351493012739652bd5ba1fbd4dd2693e839e82","Organization;LegalEntity;Thing","Initiative Lebensraum Innviertel","Initiative Lebensraum Innviertel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.innviertel.at/","",""
"entity:856134afb51477965ca46222bc6634458d4ababf","Organization;LegalEntity;Thing","Hilfswerk Zistersdorf","Hilfswerk Zistersdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:859a85b715b023e97937c7ce906b538861fd27b9","Organization;LegalEntity;Thing","Gemeindeverband Ybbstal","Gemeindeverband Ybbstal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:859d69110e59d8552fb6d18116f3a198127ca4ce","Organization;LegalEntity;Thing","Freunde der Landjugend OÖ","Freunde der Landjugend OÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://freunde.landjugend.at/","",""
"entity:85abd0564067f31d68a9dcee946fe6a1a017b425","Organization;LegalEntity;Thing","Grazer Stadt.Werkstatt - Verein zur Förderung der Grazer Demokratie","Grazer Stadt.Werkstatt - Verein zur Förderung der Grazer Demokratie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:85ce3f42a6bd4a108288bce67e02895d154273ca","Organization;LegalEntity;Thing","Kritische Aktionärinnen und Aktionäre","Kritische Aktionärinnen und Aktionäre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://kaa.wien/","",""
"entity:8649bd41346d0ea9ae72d7df27b26c8d8855bd41","Organization;LegalEntity;Thing","Frauenselbsthilfe nach Krebs, Vorarlberg","Frauenselbsthilfe nach Krebs, Vorarlberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.frauenselbsthilfe.at/","",""
"entity:865717e2bb0aa608d13c863bfb7fbb633370427d","Organization;LegalEntity;Thing","Regionalverein Glantal - Verein zur Förderung der Orts- und Regionalentwicklung (kurz: Regionalverein Glantal)","Regionalverein Glantal - Verein zur Förderung der Orts- und Regionalentwicklung (kurz: Regionalverein Glantal)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.rm-kaernten.at/lag-kaernten-mitte/die-region/vier-regionalvereine/regionalverein-glantal.html","",""
"entity:868771187954db66b97393cbc69babcfcac6b5c8","Organization;LegalEntity;Thing","Reparaturcafé Vandans","Reparaturcafé Vandans","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.reparaturcafe-vandans.com/","",""
"entity:868e6347ef52475bb3af4c735435ddb187821d90","Organization;LegalEntity;Thing","Faschingsverein Perchtoldsdorf Die TURMRUCKER","Faschingsverein Perchtoldsdorf Die TURMRUCKER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.turmrucker.at/","",""
"entity:8693d059a142aca8b16da452f0971221c15d8397","Organization;LegalEntity;Thing","IGuS - Institut für Gesundheits- und Sozialkompetenz","IGuS - Institut für Gesundheits- und Sozialkompetenz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://igus.or.at/","",""
"entity:871c41f0d590b61f766aba3668ecae47c778cffc","Organization;LegalEntity;Thing","Landesorganisation Wien der Mietervereinigung Österreichs","Landesorganisation Wien der Mietervereinigung Österreichs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
